% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
2156	1	15	13	0	28	1095	0	1	0	0
2157	1	4	18	0	28	2292	0	1	0	0
2157	3	26	16	0	8	209	0	1	1	0
2157	3	23	30	0	28	1095	0	1	0	0
2158	1	2	1	0	8	437	0	1	1	0
2159	1	6	23	0	8	437	0	1	1	0
2159	3	20	29	0	28	2292	1	0	1	0
2160	1	13	16	0	8	209	0	1	1	0
2160	1	4	18	0	28	1095	0	1	0	0
2161	1	9	26	0	8	437	0	1	1	0
2161	3	28	26	0	10	549	0	1	1	0
2162	1	1	12	0	28	2292	1	0	0	0
2162	2	3	14	0	8	437	0	1	1	1
2162	3	29	3	0	10	549	0	1	1	0
2163	3	21	15	0	10	549	0	1	1	0
2164	1	4	18	0	28	2292	1	0	0	0
2164	3	26	16	0	8	209	0	1	1	0
2164	3	23	30	0	28	1095	1	0	0	0
2165	1	14	2	0	6	153	0	1	1	0
2165	1	3	14	0	8	209	0	1	0	0
2165	2	14	2	0	6	325	0	1	1	1
2165	3	18	2	0	10	173	0	1	1	0
2165	3	27	24	0	8	137	0	1	1	0
2165	3	23	30	0	28	749	0	1	0	0
2166	3	25	4	0	8	437	0	1	1	0
2168	1	1	12	0	28	1095	0	1	0	0
2168	1	15	13	0	28	1095	0	1	0	0
2168	3	19	1	0	4	225	0	1	1	0
2169	1	1	12	0	28	2292	2	0	1	0
2169	2	1	12	0	28	1095	0	1	0	1
2169	2	5	15	0	6	153	0	1	1	1
2169	3	30	25	0	4	225	0	1	1	0
2170	1	10	3	0	6	75	0	1	1	0
2170	1	12	4	0	12	149	0	1	1	0
2170	1	1	12	0	28	549	0	1	0	0
2170	1	5	15	0	6	75	0	1	0	0
2170	2	10	3	0	6	153	0	1	0	1
2170	2	12	4	0	12	301	0	1	1	1
2170	3	17	14	0	6	325	0	1	1	0
2171	1	4	18	0	28	2292	2	0	1	0
2171	2	4	18	0	28	1095	0	1	1	1
2171	2	6	23	0	8	209	0	1	1	1
2171	3	26	16	0	8	209	0	1	0	0
2171	3	23	30	0	28	1095	2	0	1	0
2172	1	4	18	0	28	749	0	1	0	0
2172	1	6	23	0	8	137	0	1	0	0
2172	1	7	25	0	8	137	0	1	1	0
2172	3	24	23	0	4	225	0	1	1	0
2173	1	2	1	0	8	437	0	1	1	0
2173	3	20	29	0	28	2292	0	1	0	0
2174	1	13	16	0	8	437	0	1	1	0
2175	1	1	12	0	28	1095	1	0	1	0
2175	1	15	13	0	28	1095	1	0	1	0
2175	2	13	16	0	8	209	0	1	0	1
2175	2	11	24	0	12	301	0	1	1	1
2176	1	13	16	0	8	137	0	1	0	0
2176	1	11	24	0	12	201	0	1	0	0
2176	1	9	26	0	8	137	0	1	1	0
2177	1	15	13	0	28	1095	0	1	0	0
2177	1	3	14	0	8	209	0	1	1	0
2177	3	28	26	0	10	549	0	1	1	0
2178	1	12	4	0	12	301	0	1	1	0
2178	1	4	18	0	28	1095	0	1	0	0
2178	3	29	3	0	10	261	0	1	1	0
2178	3	28	26	0	10	261	0	1	0	0
2179	1	8	17	0	8	437	0	1	1	0
2179	3	18	2	0	10	549	0	1	1	0
2180	1	14	2	0	6	153	0	1	1	0
2180	1	3	14	0	8	209	0	1	0	0
2180	2	14	2	0	6	153	0	1	1	1
2180	2	3	14	0	8	209	0	1	0	1
2180	3	20	29	0	28	2292	1	0	1	0
2180	4	25	4	0	8	209	0	1	1	1
2180	4	23	30	0	28	1095	0	1	0	1
2181	1	10	3	0	6	153	0	1	1	0
2181	1	8	17	0	8	209	0	1	0	0
2181	3	25	4	0	8	137	0	1	0	0
2181	3	27	24	0	8	137	0	1	1	0
2181	3	23	30	0	28	749	0	1	0	0
2182	1	6	23	0	8	437	0	1	1	0
2182	3	22	28	0	28	2292	0	1	0	0
2183	1	7	25	0	8	437	0	1	1	0
2183	3	16	17	0	6	325	0	1	1	0
2184	1	15	13	0	28	1095	1	0	0	0
2184	1	13	16	0	8	209	0	1	1	0
2184	3	21	15	0	10	261	0	1	1	0
2184	3	26	16	0	8	209	0	1	1	0
2185	1	11	24	0	12	621	0	1	1	0
2185	3	30	25	0	4	105	0	1	1	0
2185	3	23	30	0	28	1095	0	1	0	0
2186	1	2	1	0	8	209	0	1	1	0
2186	1	9	26	0	8	209	0	1	1	0
2187	1	15	13	0	28	1095	0	1	1	0
2187	1	7	25	0	8	209	0	1	0	0
2187	4	23	30	0	28	1095	1	0	1	1
2188	1	15	13	0	28	1095	0	1	0	0
2188	1	4	18	0	28	1095	0	1	0	0
2188	3	17	14	0	6	325	0	1	1	0
2189	1	3	14	0	8	437	0	1	1	0
2189	3	22	28	0	28	2292	1	0	0	0
2189	4	19	1	0	4	105	0	1	1	1
2189	4	21	15	0	10	261	0	1	0	1
2190	1	14	2	0	6	153	0	1	1	0
2190	1	12	4	0	12	301	0	1	1	0
2190	3	19	1	0	4	51	0	1	1	0
2190	3	18	2	0	10	129	0	1	1	0
2190	3	21	15	0	10	129	0	1	0	0
2190	3	28	26	0	10	129	0	1	1	0
2191	1	1	12	0	28	1095	0	1	0	0
2191	1	15	13	0	28	1095	2	0	1	0
2191	3	19	1	0	4	105	0	1	0	0
2191	3	26	16	0	8	209	0	1	1	0
2192	1	10	3	0	6	325	0	1	1	0
2192	3	24	23	0	4	105	0	1	1	0
2192	3	23	30	0	28	1095	1	0	1	0
2192	4	24	23	0	4	105	0	1	1	1
2192	4	23	30	0	28	1095	0	1	1	1
2193	1	13	16	0	8	437	0	1	1	0
2193	3	20	29	0	28	1095	0	1	0	0
2193	3	23	30	0	28	1095	0	1	0	0
2194	1	6	23	0	8	437	0	1	1	0
2195	1	1	12	0	28	749	0	1	0	0
2195	1	4	18	0	28	1095	1	0	0	0
2195	3	16	17	0	6	325	0	1	1	0
2196	1	2	1	0	8	137	0	1	1	0
2196	1	13	16	0	8	137	0	1	0	0
2196	1	11	24	0	12	201	0	1	0	0
2196	2	2	1	0	8	209	0	1	1	1
2196	2	11	24	0	12	301	0	1	0	1
2196	3	22	28	0	28	2292	2	0	1	0
2196	4	29	3	0	10	261	0	1	0	1
2196	4	30	25	0	4	105	0	1	1	1
2197	1	14	2	0	6	153	0	1	0	0
2197	1	9	26	0	8	209	0	1	1	0
2198	1	1	12	0	28	1095	1	0	0	0
2198	1	3	14	0	8	209	0	1	1	0
2198	3	24	23	0	4	105	0	1	0	0
2198	3	23	30	0	28	1095	0	1	0	0
2199	1	12	4	0	12	301	0	1	1	0
2199	1	15	13	0	28	1095	0	1	0	0
2199	3	17	14	0	6	325	0	1	1	0
2200	1	5	15	0	4	225	0	1	1	0
2200	3	27	24	0	8	209	0	1	1	0
2200	3	20	29	0	28	1095	1	0	0	0
2201	3	21	15	0	10	549	0	1	1	0
2202	1	5	15	0	4	105	0	1	0	0
2202	1	4	18	0	28	1095	2	0	1	0
2203	1	11	24	0	12	201	1	0	1	0
2203	3	19	1	0	4	225	0	1	1	0
2203	4	19	1	0	4	105	0	1	0	1
2203	4	29	3	0	10	261	1	0	1	1
2204	1	2	1	0	8	437	0	1	1	0
2205	1	1	12	0	28	1095	2	0	1	0
2205	1	15	13	0	28	1095	0	1	0	0
2205	3	25	4	0	8	137	0	1	1	0
2205	3	23	30	0	28	1095	1	0	0	0
2206	1	15	13	0	28	1095	1	0	0	0
2206	1	4	18	0	28	749	0	1	0	0
2206	2	10	3	0	6	153	0	1	1	1
2206	2	4	18	0	28	1095	0	1	0	1
2206	3	17	14	0	6	153	0	1	1	0
2206	3	26	16	0	8	209	0	1	1	0
2207	1	10	3	0	6	101	0	1	0	0
2207	1	4	18	0	28	749	0	1	0	0
2207	1	6	23	0	8	137	0	1	1	0
2207	3	26	16	0	8	209	0	1	0	0
2207	3	20	29	0	28	1095	2	0	1	0
2208	1	13	16	0	8	437	0	1	1	0
2209	1	1	12	0	28	2292	0	1	0	0
2209	3	29	3	0	10	549	0	1	1	0
2210	1	12	4	0	12	301	0	1	1	0
2210	1	11	24	0	12	301	0	1	1	0
2210	3	18	2	0	10	261	0	1	1	0
2210	3	30	25	0	4	105	0	1	1	0
2211	3	24	23	0	4	105	0	1	1	0
2211	3	20	29	0	28	1095	0	1	1	0
2212	1	13	16	0	8	209	0	1	0	0
2212	1	9	26	0	8	209	0	1	1	0
2212	3	28	26	0	10	261	0	1	1	0
2212	3	23	30	0	28	1095	2	0	1	0
2213	1	15	13	0	28	1095	2	0	1	0
2213	1	4	18	0	28	749	1	0	1	0
2213	2	15	13	0	28	1095	0	1	1	1
2213	2	9	26	0	8	209	0	1	0	1
2214	1	15	13	0	28	749	0	1	1	0
2214	1	8	17	0	8	137	0	1	1	0
2214	1	9	26	0	8	137	0	1	0	0
2214	2	8	17	0	8	437	0	1	1	1
2215	1	8	17	0	8	209	0	1	0	0
2215	1	7	25	0	8	209	0	1	1	0
2216	1	1	12	0	28	2292	1	0	0	0
2216	2	3	14	0	8	209	0	1	1	1
2216	2	4	18	0	28	1095	0	1	1	1
2216	3	27	24	0	8	437	0	1	1	0
2218	1	12	4	0	12	301	0	1	1	0
2218	1	11	24	0	12	301	0	1	1	0
2219	1	5	15	0	4	225	0	1	1	0
2221	3	18	2	0	10	261	0	1	1	0
2221	3	21	15	0	10	261	0	1	1	0
