% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1116	1	7	25	0	8	209	0	1	0
1116	2	6	23	0	8	209	0	1	1
1116	2	7	25	0	8	209	0	1	1
1116	3	18	2	0	10	549	0	1	0
1116	4	18	2	0	10	549	0	1	1
1117	1	14	2	0	6	325	0	1	0
1117	2	14	2	0	6	325	0	1	1
1117	3	21	15	0	10	549	0	1	0
1117	4	21	15	0	10	549	0	1	1
1120	1	3	14	0	8	437	0	1	0
1120	2	3	14	0	8	437	0	1	1
1120	3	16	17	0	4	105	0	1	0
1120	3	28	26	0	10	261	0	1	0
1120	4	16	17	0	4	105	0	1	1
1120	4	28	26	0	10	261	0	1	1
1121	1	10	3	0	8	437	0	1	0
1121	2	10	3	0	8	437	0	1	1
1121	3	19	1	0	4	105	0	1	0
1121	3	23	30	0	28	1095	0	1	0
1121	4	19	1	0	4	105	0	1	1
1121	4	23	30	0	28	1095	0	1	1
1122	3	30	25	0	4	225	0	1	0
1122	4	30	25	0	4	225	0	1	1
1123	3	22	28	0	28	2292	0	1	0
1123	4	22	28	0	28	2292	0	1	1
1124	1	11	24	0	12	621	0	1	0
1124	2	11	24	0	12	621	0	1	1
1124	3	17	14	0	6	325	0	1	0
1124	4	17	14	0	6	325	0	1	1
1125	1	5	15	0	6	325	0	1	0
1125	2	5	15	0	6	325	0	1	1
1125	3	26	16	0	8	437	0	1	0
1125	4	26	16	0	8	437	0	1	1
1126	1	13	16	0	8	437	0	1	0
1126	2	13	16	0	8	437	0	1	1
1126	3	27	24	0	8	437	0	1	0
1126	4	27	24	0	8	437	0	1	1
1127	3	20	29	0	28	2292	0	1	0
1127	4	20	29	0	28	2292	0	1	1
1128	1	1	12	0	28	2292	0	1	0
1128	2	1	12	0	28	2292	0	1	1
1128	3	23	30	0	28	1095	0	0	0
1129	1	4	18	0	28	2292	0	1	0
1129	2	4	18	0	28	2292	0	1	1
1130	1	2	1	0	8	437	0	1	0
1130	2	2	1	0	8	437	0	1	1
1134	1	15	13	0	28	2292	0	1	0
1134	2	15	13	0	28	2292	0	1	1
1135	1	1	12	0	28	2292	0	0	0
1135	3	23	30	0	28	1095	0	0	0
1135	3	24	23	0	4	105	0	1	0
1135	4	24	23	0	4	225	0	1	1
1143	3	29	3	0	10	549	0	1	0
1143	4	29	3	0	10	549	0	1	1
1144	1	8	17	0	8	437	0	1	0
1144	2	8	17	0	8	437	0	1	1
1149	1	9	26	0	8	437	0	1	0
1149	2	9	26	0	8	437	0	1	1
1151	1	7	25	0	8	437	0	1	0
1151	2	7	25	0	8	437	0	1	1
1152	1	14	2	0	6	325	0	1	0
1152	2	14	2	0	6	325	0	1	1
1153	1	12	4	0	12	621	0	1	0
1153	2	12	4	0	12	621	0	1	1
1153	3	25	4	0	8	437	0	1	0
1153	4	25	4	0	8	437	0	1	1
1157	3	30	25	0	4	225	0	1	0
1157	4	30	25	0	4	225	0	1	1
1158	1	6	23	0	8	437	0	1	0
1158	2	6	23	0	8	437	0	1	1
1158	3	18	2	0	10	261	0	1	0
1158	3	22	28	0	28	1095	0	1	0
1158	4	18	2	0	10	261	0	1	1
1158	4	22	28	0	28	1095	0	1	1
1159	3	21	15	0	10	549	0	1	0
1159	4	21	15	0	10	549	0	1	1
1161	1	13	16	0	8	437	0	1	0
1161	2	13	16	0	8	437	0	1	1
1161	3	27	24	0	8	437	0	1	0
1161	4	27	24	0	8	437	0	1	1
1162	1	3	14	0	8	437	0	1	0
1162	2	3	14	0	8	437	0	1	1
1162	3	28	26	0	10	549	0	1	0
1162	4	28	26	0	10	549	0	1	1
1163	1	10	3	0	8	437	0	1	0
1163	2	10	3	0	8	437	0	1	1
1163	3	19	1	0	4	225	0	1	0
1163	4	19	1	0	4	225	0	1	1
1164	1	4	18	0	28	2292	0	1	0
1164	2	4	18	0	28	2292	0	1	1
1164	3	20	29	0	28	2292	0	1	0
1164	4	20	29	0	28	2292	0	1	1
1165	3	22	28	0	28	1095	0	0	0
1166	1	11	24	0	12	621	0	1	0
1166	2	11	24	0	12	621	0	1	1
1166	3	17	14	0	6	325	0	1	0
1166	4	17	14	0	6	325	0	1	1
1167	1	5	15	0	6	325	0	1	0
1167	2	5	15	0	6	325	0	1	1
1167	3	26	16	0	8	437	0	1	0
1167	4	26	16	0	8	437	0	1	1
1169	1	15	13	0	28	2292	0	1	0
1169	2	15	13	0	28	2292	0	1	1
1169	3	16	17	0	4	225	0	1	0
1169	4	16	17	0	4	225	0	1	1
1170	3	23	30	0	28	2292	0	1	0
1170	4	23	30	0	28	2292	0	1	1
1171	1	4	18	0	28	2292	0	0	0
1171	3	20	29	0	28	2292	0	0	0
1173	1	1	12	0	28	2292	0	1	0
1173	2	1	12	0	28	2292	0	1	1
1174	3	24	23	0	4	225	0	1	0
1174	4	24	23	0	4	225	0	1	1
1176	1	15	13	0	28	2292	0	0	0
1178	1	4	18	0	28	2292	0	0	0
1178	3	20	29	0	28	2292	0	0	0
1178	4	29	3	0	10	549	0	1	1
1179	1	8	17	0	8	437	0	1	0
1179	2	8	17	0	8	437	0	1	1
1179	3	29	3	0	10	549	0	1	0
1181	1	2	1	0	8	437	0	1	0
1181	2	2	1	0	8	437	0	1	1
1184	1	9	26	0	8	437	0	1	0
1184	2	9	26	0	8	437	0	1	1
1186	1	7	25	0	8	437	0	1	0
1186	2	7	25	0	8	437	0	1	1
1187	1	14	2	0	6	325	0	1	0
1187	2	14	2	0	6	325	0	1	1
1192	3	30	25	0	4	225	0	1	0
1192	4	30	25	0	4	225	0	1	1
1194	3	21	15	0	10	549	0	1	0
1194	4	21	15	0	10	549	0	1	1
1195	1	12	4	0	12	621	0	1	0
1195	2	12	4	0	12	621	0	1	1
1195	3	25	4	0	8	437	0	1	0
1195	4	25	4	0	8	437	0	1	1
1200	1	6	23	0	8	437	0	1	0
1200	2	6	23	0	8	437	0	1	1
1200	3	18	2	0	10	261	0	1	0
1200	3	22	28	0	28	1095	0	1	0
1200	4	18	2	0	10	261	0	1	1
1200	4	22	28	0	28	1095	0	1	1
1201	1	11	24	0	12	621	0	1	0
1201	2	11	24	0	12	621	0	1	1
1201	3	17	14	0	6	325	0	1	0
1201	4	17	14	0	6	325	0	1	1
1202	3	26	16	0	8	437	0	1	0
1202	4	26	16	0	8	437	0	1	1
1203	1	13	16	0	8	437	0	1	0
1203	2	13	16	0	8	437	0	1	1
1203	3	27	24	0	8	437	0	1	0
1203	4	27	24	0	8	437	0	1	1
1204	1	3	14	0	8	437	0	1	0
1204	2	3	14	0	8	437	0	1	1
1204	3	28	26	0	10	549	0	1	0
1204	4	28	26	0	10	549	0	1	1
1205	1	10	3	0	8	437	0	1	0
1205	2	10	3	0	8	437	0	1	1
1205	3	19	1	0	4	225	0	1	0
1205	4	19	1	0	4	225	0	1	1
1206	3	23	30	0	28	2292	0	1	0
1206	4	23	30	0	28	2292	0	1	1
1207	3	16	17	0	4	69	0	1	0
1207	3	22	28	0	28	1095	0	0	0
1207	4	16	17	0	4	105	0	1	1
1207	4	23	30	0	28	1095	0	1	1
1208	1	1	12	0	28	1095	0	1	0
1208	1	11	24	0	12	301	0	1	0
1208	2	1	12	0	28	1095	0	1	1
1208	2	11	24	0	12	301	0	1	1
1208	3	17	14	0	6	153	0	1	0
1208	3	23	30	0	28	1095	0	1	0
1208	4	17	14	0	6	325	0	1	1
1209	1	5	15	0	6	325	0	1	0
1209	2	5	15	0	6	325	0	1	1
1209	3	26	16	0	8	437	0	1	0
1209	4	26	16	0	8	437	0	1	1
1210	1	1	12	0	28	2292	0	1	0
1210	2	1	12	0	28	2292	0	1	1
1211	1	15	13	0	28	2292	0	1	0
1211	2	15	13	0	28	2292	0	1	1
1211	3	24	23	0	4	225	0	1	0
1211	4	24	23	0	4	225	0	1	1
1212	1	15	13	0	28	2292	0	1	0
1212	2	15	13	0	28	2292	0	1	1
1212	3	16	17	0	4	225	0	1	0
1212	4	16	17	0	4	225	0	1	1
1213	1	4	18	0	28	2292	0	1	0
1213	2	4	18	0	28	2292	0	1	1
1213	3	20	29	0	28	2292	0	1	0
1213	4	20	29	0	28	2292	0	1	1
1214	1	4	18	0	28	2292	0	1	0
1214	2	4	18	0	28	2292	0	1	1
1214	3	20	29	0	28	1095	0	1	0
1214	3	29	3	0	10	261	0	1	0
1214	4	29	3	0	10	261	0	1	1
1214	4	20	29	0	28	1095	0	1	1
1218	1	15	13	0	28	2292	0	0	0
1219	1	9	26	0	8	437	0	1	0
1219	2	9	26	0	8	437	0	1	1
1219	3	22	28	0	28	2292	0	1	0
1219	4	22	28	0	28	2292	0	1	1
1220	1	4	18	0	28	2292	0	0	0
1220	3	20	29	0	28	2292	0	0	0
1222	1	8	17	0	8	209	0	1	0
1222	1	14	2	0	6	153	0	1	0
1222	2	14	2	0	6	153	0	1	1
1222	2	8	17	0	8	209	0	1	1
1223	1	7	25	0	8	437	0	1	0
1223	2	7	25	0	8	437	0	1	1
1223	3	29	3	0	10	549	0	1	0
1223	4	29	3	0	10	549	0	1	1
1224	1	9	26	0	8	437	0	1	0
1224	2	9	26	0	8	437	0	1	1
1225	1	7	25	0	8	209	0	1	0
1225	1	14	2	0	6	153	0	1	0
1225	2	14	2	0	6	153	0	1	1
1225	2	7	25	0	8	209	0	1	1
1226	1	7	25	0	8	437	0	1	0
1226	2	7	25	0	8	437	0	1	1
1226	3	22	28	0	28	2292	0	0	0
1227	1	4	18	0	28	2292	0	0	0
1227	3	20	29	0	28	2292	0	0	0
1227	4	30	25	0	4	225	0	1	1
1228	3	30	25	0	4	225	0	1	0
1228	4	30	25	0	4	225	0	1	1
1229	3	21	15	0	10	261	0	1	0
1229	3	24	23	0	4	105	0	1	0
1229	4	21	15	0	10	261	0	1	1
1229	4	24	23	0	4	105	0	1	1
1230	1	2	1	0	8	437	0	1	0
1230	2	2	1	0	8	437	0	1	1
1237	1	12	4	0	12	621	0	1	0
1237	2	12	4	0	12	621	0	1	1
1237	3	21	15	0	10	261	0	1	0
1237	3	25	4	0	8	209	0	1	0
1237	4	25	4	0	8	209	0	1	1
1237	4	21	15	0	10	261	0	1	1
1238	1	12	4	0	12	621	0	1	0
1238	2	12	4	0	12	621	0	1	1
1238	3	25	4	0	8	437	0	1	0
1238	4	25	4	0	8	437	0	1	1
1239	3	27	24	0	8	437	0	1	0
1239	4	27	24	0	8	437	0	1	1
1242	1	6	23	0	8	437	0	1	0
1242	2	6	23	0	8	437	0	1	1
1242	3	18	2	0	10	549	0	1	0
1242	4	18	2	0	10	549	0	1	1
1243	1	11	24	0	12	621	0	1	0
1243	2	11	24	0	12	621	0	1	1
1243	3	17	14	0	6	325	0	1	0
1243	4	17	14	0	6	325	0	1	1
1244	1	11	24	0	12	621	0	1	0
1244	2	11	24	0	12	621	0	1	1
1244	3	27	24	0	8	437	0	1	0
1244	4	27	24	0	8	437	0	1	1
1245	1	13	16	0	8	437	0	1	0
1245	2	13	16	0	8	437	0	1	1
1245	3	26	16	0	8	437	0	1	0
1245	4	26	16	0	8	437	0	1	1
1246	3	23	30	0	28	2292	0	1	0
1246	4	23	30	0	28	2292	0	1	1
1247	1	10	3	0	8	437	0	1	0
1247	2	10	3	0	8	437	0	1	1
1247	3	19	1	0	4	225	0	1	0
1247	4	19	1	0	4	225	0	1	1
1248	1	3	14	0	8	437	0	1	0
1248	2	3	14	0	8	437	0	1	1
1248	3	26	16	0	8	209	0	1	0
1248	3	28	26	0	10	261	0	1	0
1248	4	26	16	0	8	209	0	1	1
1248	4	28	26	0	10	261	0	1	1
1250	1	1	12	0	28	1095	0	1	0
1250	1	13	16	0	8	209	0	1	0
1250	2	1	12	0	28	1095	0	1	1
1250	2	13	16	0	8	209	0	1	1
1250	3	19	1	0	4	105	0	1	0
1250	3	27	24	0	8	209	0	1	0
1250	4	19	1	0	4	105	0	1	1
1250	4	27	24	0	8	209	0	1	1
1252	1	1	12	0	28	2292	0	1	0
1252	2	1	12	0	28	2292	0	1	1
1253	1	15	13	0	28	2292	0	1	0
1253	2	15	13	0	28	2292	0	1	1
1253	3	29	3	0	10	549	0	1	0
1253	4	29	3	0	10	549	0	1	1
1254	1	15	13	0	28	2292	0	1	0
1254	2	15	13	0	28	2292	0	1	1
1255	1	15	13	0	28	2292	0	1	0
1255	2	15	13	0	28	2292	0	1	1
1255	3	23	30	0	28	1095	0	1	0
1255	3	28	26	0	10	261	0	1	0
1255	4	28	26	0	10	261	0	1	1
1255	4	23	30	0	28	1095	0	1	1
1256	1	6	23	0	8	437	0	1	0
1256	2	6	23	0	8	437	0	1	1
1256	3	16	17	0	4	105	0	1	0
1256	3	17	14	0	6	153	0	1	0
1256	4	16	17	0	4	105	0	1	1
1256	4	17	14	0	6	153	0	1	1
1258	3	24	23	0	4	225	0	1	0
1258	4	24	23	0	4	225	0	1	1
1259	3	26	16	0	8	437	0	1	0
1259	4	26	16	0	8	437	0	1	1
1260	1	15	13	0	28	2292	0	0	0
1260	3	29	3	0	10	549	0	1	0
1260	4	29	3	0	10	549	0	1	1
1261	1	9	26	0	8	437	0	1	0
1261	2	9	26	0	8	437	0	1	1
1262	1	4	18	0	28	2292	0	1	0
1262	2	4	18	0	28	2292	0	1	1
1262	3	20	29	0	28	2292	0	1	0
1262	4	20	29	0	28	2292	0	1	1
1263	1	4	18	0	28	2292	0	1	0
1263	2	4	18	0	28	2292	0	1	1
1263	3	20	29	0	28	2292	0	1	0
1263	4	20	29	0	28	2292	0	1	1
1264	1	8	17	0	8	437	0	1	0
1264	2	8	17	0	8	437	0	1	1
1264	3	20	29	0	28	2292	0	1	0
1264	4	20	29	0	28	2292	0	1	1
1265	1	4	18	0	28	2292	0	1	0
1265	2	4	18	0	28	2292	0	1	1
1265	3	21	15	0	10	549	0	1	0
1265	4	21	15	0	10	549	0	1	1
1266	1	5	15	0	6	325	0	1	0
1266	2	5	15	0	6	325	0	1	1
1267	1	1	12	0	28	2292	0	1	0
1267	2	1	12	0	28	2292	0	1	1
1268	1	14	2	0	6	325	0	1	0
1268	2	14	2	0	6	325	0	1	1
1269	1	4	18	0	28	2292	0	0	0
1269	3	20	29	0	28	2292	0	0	0
1269	4	30	25	0	4	225	0	1	1
1270	1	8	17	0	8	437	0	1	0
1270	2	8	17	0	8	437	0	1	1
1270	3	23	30	0	28	1095	0	1	0
1270	3	30	25	0	4	105	0	1	0
1270	4	23	30	0	28	2292	0	1	1
1271	1	9	26	0	8	437	0	1	0
1271	2	9	26	0	8	437	0	1	1
1271	3	16	17	0	4	225	0	1	0
1271	4	16	17	0	4	225	0	1	1
1272	1	12	4	0	12	621	0	1	0
1272	2	12	4	0	12	621	0	1	1
1272	3	25	4	0	8	437	0	1	0
1272	4	25	4	0	8	437	0	1	1
1273	3	29	3	0	10	549	0	1	0
1273	4	29	3	0	10	549	0	1	1
1274	1	5	15	0	6	325	0	1	0
1274	2	5	15	0	6	325	0	1	1
1274	3	16	17	0	4	225	0	1	0
1274	4	16	17	0	4	225	0	1	1
1275	1	12	4	0	12	621	0	1	0
1275	2	12	4	0	12	621	0	1	1
1275	3	27	24	0	8	437	0	1	0
1275	4	27	24	0	8	437	0	1	1
1276	1	4	18	0	28	2292	0	0	0
1276	2	14	2	0	6	325	0	1	1
1276	3	20	29	0	28	2292	0	0	0
1277	1	14	2	0	6	325	0	1	0
1277	3	21	15	0	10	549	0	1	0
1277	4	21	15	0	10	549	0	1	1
1278	1	11	24	0	12	621	0	1	0
1278	2	11	24	0	12	621	0	1	1
1278	3	28	26	0	10	549	0	1	0
1278	4	28	26	0	10	549	0	1	1
1279	1	11	24	0	12	621	0	1	0
1279	2	11	24	0	12	621	0	1	1
1279	3	17	14	0	6	325	0	1	0
1279	4	17	14	0	6	325	0	1	1
1280	1	2	1	0	8	437	0	1	0
1280	2	2	1	0	8	437	0	1	1
1280	3	22	28	0	28	1095	0	1	0
1280	3	27	24	0	8	209	0	1	0
1280	4	27	24	0	8	209	0	1	1
1280	4	22	28	0	28	1095	0	1	1
1281	1	13	16	0	8	437	0	1	0
1281	2	13	16	0	8	437	0	1	1
1282	1	10	3	0	8	437	0	1	0
1282	2	10	3	0	8	437	0	1	1
1282	3	19	1	0	4	225	0	1	0
1282	4	19	1	0	4	225	0	1	1
1283	1	2	1	0	8	437	0	1	0
1283	2	2	1	0	8	437	0	1	1
1283	3	25	4	0	8	209	0	1	0
1283	3	26	16	0	8	209	0	1	0
1283	4	25	4	0	8	209	0	1	1
1283	4	26	16	0	8	209	0	1	1
1284	1	14	2	0	6	325	0	1	0
1284	2	14	2	0	6	325	0	1	1
1284	3	18	2	0	10	549	0	1	0
1284	4	18	2	0	10	549	0	1	1
1285	1	10	3	0	8	437	0	1	0
1285	2	10	3	0	8	437	0	1	1
1285	3	25	4	0	8	437	0	1	0
1285	4	25	4	0	8	437	0	1	1
1286	1	3	14	0	8	209	0	1	0
1286	1	6	23	0	8	209	0	1	0
1286	2	3	14	0	8	209	0	1	1
1286	2	6	23	0	8	209	0	1	1
1286	3	19	1	0	4	225	0	1	0
1286	4	19	1	0	4	225	0	1	1
1287	1	13	16	0	8	437	0	1	0
1287	2	13	16	0	8	437	0	1	1
1287	3	22	28	0	28	1095	0	0	0
1287	3	26	16	0	8	209	0	1	0
1287	4	26	16	0	8	437	0	1	1
1288	1	11	24	0	12	621	0	1	0
1288	2	11	24	0	12	621	0	1	1
1288	3	22	28	0	28	1095	0	1	0
1288	3	29	3	0	10	261	0	1	0
1288	4	29	3	0	10	261	0	1	1
1288	4	22	28	0	28	1095	0	1	1
1289	1	9	26	0	8	209	0	1	0
1289	1	10	3	0	8	209	0	1	0
1289	2	10	3	0	8	209	0	1	1
1289	2	9	26	0	8	209	0	1	1
1289	3	23	30	0	28	2292	0	1	0
1289	4	23	30	0	28	2292	0	1	1
1290	3	18	2	0	10	261	0	1	0
1290	3	30	25	0	4	105	0	1	0
1290	4	18	2	0	10	261	0	1	1
1290	4	30	25	0	4	105	0	1	1
1292	1	12	4	0	12	621	0	1	0
1292	2	12	4	0	12	621	0	1	1
1292	3	19	1	0	4	105	0	1	0
1292	3	27	24	0	8	209	0	1	0
1292	4	19	1	0	4	105	0	1	1
1292	4	27	24	0	8	209	0	1	1
1293	1	3	14	0	8	437	0	1	0
1293	2	3	14	0	8	437	0	1	1
1294	3	21	15	0	10	261	0	1	0
1294	3	28	26	0	10	261	0	1	0
1294	4	21	15	0	10	261	0	1	1
1294	4	28	26	0	10	261	0	1	1
1295	1	15	13	0	28	2292	0	1	0
1295	2	15	13	0	28	2292	0	1	1
1295	3	22	28	0	28	1095	0	0	0
1296	1	15	13	0	28	2292	0	1	0
1296	2	15	13	0	28	2292	0	1	1
1296	3	23	30	0	28	2292	0	0	0
1297	1	15	13	0	28	2292	0	1	0
1297	2	15	13	0	28	2292	0	1	1
1297	3	30	25	0	4	225	0	1	0
1297	4	30	25	0	4	225	0	1	1
1299	3	25	4	0	8	209	0	1	0
1299	3	29	3	0	10	261	0	1	0
1299	4	25	4	0	8	209	0	1	1
1299	4	29	3	0	10	261	0	1	1
1300	1	8	17	0	8	437	0	1	0
1300	2	8	17	0	8	437	0	1	1
1301	3	23	30	0	28	2292	0	1	0
1301	4	23	30	0	28	2292	0	1	1
1302	1	15	13	0	28	2292	0	0	0
1302	2	6	23	0	8	437	0	1	1
1302	3	22	28	0	28	1095	0	0	0
1303	1	6	23	0	8	209	0	1	0
1303	1	13	16	0	8	209	0	1	0
1303	2	13	16	0	8	437	0	1	1
1303	3	21	15	0	10	261	0	1	0
1303	3	27	24	0	8	209	0	1	0
1303	4	21	15	0	10	261	0	1	1
1303	4	27	24	0	8	209	0	1	1
1304	1	11	24	0	12	621	0	1	0
1304	2	11	24	0	12	621	0	1	1
1304	3	19	1	0	4	225	0	1	0
1304	4	19	1	0	4	225	0	1	1
1305	1	10	3	0	8	209	0	1	0
1305	1	14	2	0	6	153	0	1	0
1305	2	10	3	0	8	209	0	1	1
1305	2	14	2	0	6	153	0	1	1
1305	3	18	2	0	10	549	0	1	0
1305	4	18	2	0	10	549	0	1	1
1306	3	26	16	0	8	437	0	1	0
1306	4	26	16	0	8	437	0	1	1
1307	3	17	14	0	6	325	0	1	0
1307	4	17	14	0	6	325	0	1	1
1309	1	1	12	0	28	1095	0	1	0
1309	1	9	26	0	8	209	0	1	0
1309	2	1	12	0	28	1095	0	1	1
1309	2	9	26	0	8	209	0	1	1
1309	3	28	26	0	10	549	0	1	0
1309	4	28	26	0	10	549	0	1	1
1310	1	15	13	0	28	2292	0	1	0
1310	2	15	13	0	28	2292	0	1	1
1310	3	29	3	0	10	549	0	1	0
1310	4	29	3	0	10	549	0	1	1
1311	1	4	18	0	28	2292	0	1	0
1311	2	4	18	0	28	2292	0	1	1
1311	3	20	29	0	28	2292	0	1	0
1311	4	20	29	0	28	2292	0	1	1
1312	1	4	18	0	28	2292	0	1	0
1312	2	4	18	0	28	2292	0	1	1
1312	3	27	24	0	8	437	0	1	0
1312	4	27	24	0	8	437	0	1	1
1313	1	12	4	0	12	621	0	1	0
1313	2	12	4	0	12	621	0	1	1
1313	3	20	29	0	28	2292	0	1	0
1313	4	20	29	0	28	2292	0	1	1
1314	1	5	15	0	6	325	0	1	0
1314	2	5	15	0	6	325	0	1	1
1315	1	3	14	0	8	209	0	1	0
1315	1	7	25	0	8	209	0	1	0
1315	2	3	14	0	8	209	0	1	1
1315	2	7	25	0	8	209	0	1	1
1315	3	24	23	0	4	225	0	1	0
1315	4	24	23	0	4	225	0	1	1
1316	1	1	12	0	28	1095	0	0	0
1316	1	8	17	0	8	137	0	1	0
1316	2	4	18	0	28	1095	0	1	1
1316	2	8	17	0	8	209	0	1	1
1316	3	25	4	0	8	437	0	1	0
1316	4	25	4	0	8	437	0	1	1
1317	1	15	13	0	28	2292	0	0	0
1317	3	28	26	0	10	261	0	1	0
1317	3	30	25	0	4	105	0	1	0
1317	4	28	26	0	10	261	0	1	1
1317	4	30	25	0	4	105	0	1	1
1318	1	4	18	0	28	2292	0	0	0
1318	2	10	3	0	8	209	0	1	1
1318	2	9	26	0	8	209	0	1	1
1318	3	20	29	0	28	2292	0	0	0
1319	1	4	18	0	28	749	0	1	0
1319	1	9	26	0	8	137	0	1	0
1319	1	10	3	0	8	137	0	1	0
1319	3	21	15	0	10	261	0	1	0
1319	3	23	30	0	28	1095	0	1	0
1319	4	21	15	0	10	261	0	1	1
1319	4	23	30	0	28	1095	0	1	1
1320	1	6	23	0	8	209	0	1	0
1320	1	13	16	0	8	209	0	1	0
1320	2	13	16	0	8	209	0	1	1
1320	2	6	23	0	8	209	0	1	1
1320	3	19	1	0	4	225	0	1	0
1320	4	19	1	0	4	225	0	1	1
1321	1	12	4	0	12	621	0	1	0
1321	2	12	4	0	12	621	0	1	1
1321	3	29	3	0	10	549	0	1	0
1321	4	29	3	0	10	549	0	1	1
1322	1	8	17	0	8	209	0	1	0
1322	1	11	24	0	12	301	0	1	0
1322	2	8	17	0	8	209	0	1	1
1322	2	11	24	0	12	301	0	1	1
1322	3	16	17	0	4	105	0	1	0
1322	3	26	16	0	8	209	0	1	0
1322	4	16	17	0	4	105	0	1	1
1322	4	26	16	0	8	209	0	1	1
1323	1	1	12	0	28	1095	0	0	0
1323	3	20	29	0	28	2292	0	1	0
1323	4	20	29	0	28	2292	0	1	1
1324	1	15	13	0	28	2292	0	0	0
1325	1	4	18	0	28	2292	0	0	0
1325	3	20	29	0	28	2292	0	0	0
1326	1	4	18	0	28	749	0	0	0
1326	2	4	18	0	28	2292	0	1	1
1326	3	21	15	0	10	261	0	1	0
1326	3	27	24	0	8	209	0	1	0
1326	4	21	15	0	10	261	0	1	1
1326	4	27	24	0	8	209	0	1	1
1327	1	3	14	0	8	209	0	1	0
1327	1	4	18	0	28	1095	0	1	0
1327	2	3	14	0	8	437	0	1	1
1328	1	9	26	0	8	437	0	1	0
1328	2	9	26	0	8	437	0	1	1
1328	3	22	28	0	28	1095	0	1	0
1328	3	30	25	0	4	105	0	1	0
1328	4	30	25	0	4	105	0	1	1
1328	4	22	28	0	28	1095	0	1	1
1329	1	11	24	0	12	301	0	0	0
1329	3	16	17	0	4	225	0	1	0
1329	4	16	17	0	4	225	0	1	1
1330	1	7	25	0	8	209	0	1	0
1330	1	13	16	0	8	209	0	1	0
1330	2	13	16	0	8	209	0	1	1
1330	2	7	25	0	8	209	0	1	1
1330	3	20	29	0	28	2292	0	0	0
1331	1	6	23	0	8	437	0	1	0
1331	2	6	23	0	8	437	0	1	1
1331	3	18	2	0	10	261	0	1	0
1331	3	29	3	0	10	261	0	1	0
1331	4	18	2	0	10	261	0	1	1
1331	4	29	3	0	10	261	0	1	1
1332	1	10	3	0	8	437	0	1	0
1332	2	10	3	0	8	437	0	1	1
1332	3	25	4	0	8	437	0	1	0
1332	4	25	4	0	8	437	0	1	1
1333	1	4	18	0	28	749	0	0	0
1333	1	8	17	0	8	137	0	1	0
1333	1	11	24	0	12	201	0	1	0
1333	2	8	17	0	8	209	0	1	1
1333	2	11	24	0	12	301	0	1	1
1333	3	19	1	0	4	105	0	1	0
1333	3	26	16	0	8	209	0	1	0
1333	4	19	1	0	4	105	0	1	1
1333	4	26	16	0	8	209	0	1	1
1334	1	1	12	0	28	2292	0	1	0
1334	2	1	12	0	28	2292	0	1	1
1334	3	23	30	0	28	2292	0	1	0
1334	4	23	30	0	28	2292	0	1	1
1335	1	9	26	0	8	437	0	1	0
1335	2	9	26	0	8	437	0	1	1
1335	3	22	28	0	28	1095	0	0	0
1336	1	11	24	0	12	621	0	1	0
1336	2	11	24	0	12	621	0	1	1
1336	3	27	24	0	8	437	0	1	0
1336	4	27	24	0	8	437	0	1	1
1337	1	15	13	0	28	2292	0	1	0
1337	2	15	13	0	28	2292	0	1	1
1337	3	20	29	0	28	2292	0	0	0
1337	4	17	14	0	6	153	0	1	1
1337	4	20	29	0	28	1095	0	1	1
1338	1	2	1	0	8	437	0	1	0
1338	2	2	1	0	8	437	0	1	1
1338	3	17	14	0	6	101	0	1	0
1338	3	19	1	0	4	69	0	1	0
1338	3	20	29	0	28	749	0	1	0
1338	4	19	1	0	4	225	0	1	1
1339	1	8	17	0	8	437	0	1	0
1339	2	8	17	0	8	437	0	1	1
1339	3	21	15	0	10	261	0	1	0
1339	3	28	26	0	10	261	0	1	0
1339	4	21	15	0	10	261	0	1	1
1339	4	28	26	0	10	261	0	1	1
1340	1	12	4	0	12	621	0	1	0
1340	2	12	4	0	12	621	0	1	1
1340	3	24	23	0	4	225	0	1	0
1340	4	24	23	0	4	225	0	1	1
1341	1	1	12	0	28	2292	0	0	0
1341	2	10	3	0	8	209	0	1	1
1341	2	14	2	0	6	153	0	1	1
1341	3	23	30	0	28	2292	0	0	0
1341	4	18	2	0	10	549	0	1	1
1342	1	10	3	0	8	209	0	1	0
1342	1	14	2	0	6	153	0	1	0
1342	3	18	2	0	10	261	0	1	0
1342	3	29	3	0	10	261	0	1	0
1342	4	29	3	0	10	549	0	1	1
1343	1	3	14	0	8	437	0	1	0
1343	2	3	14	0	8	437	0	1	1
1343	3	29	3	0	10	549	0	1	0
1343	4	29	3	0	10	549	0	1	1
1344	1	15	13	0	28	2292	0	0	0
1344	3	18	2	0	10	261	0	1	0
1344	3	30	25	0	4	105	0	1	0
1344	4	18	2	0	10	261	0	1	1
1344	4	30	25	0	4	105	0	1	1
1345	1	6	23	0	8	437	0	1	0
1345	2	6	23	0	8	437	0	1	1
1346	1	13	16	0	8	437	0	1	0
1346	2	13	16	0	8	437	0	1	1
1346	3	21	15	0	10	261	0	1	0
1346	3	26	16	0	8	209	0	1	0
1346	4	21	15	0	10	261	0	1	1
1346	4	26	16	0	8	209	0	1	1
1348	1	1	12	0	28	2292	0	0	0
1348	2	1	12	0	28	2292	0	1	1
