% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.128	1	4	213	9	18	12	597	0	0	1
2.128	3	25	213	9	4	14	775	0	0	0
2.128	3	24	213	9	23	8	421	0	0	1
2.129	1	4	213	10	18	12	597	0	0	0
2.129	1	2	213	10	1	8	421	0	0	1
2.129	3	26	213	10	16	12	597	0	0	0
2.129	3	30	213	10	25	12	597	0	0	1
2.13	1	8	214	1	17	14	775	0	0	0
2.13	1	8	214	1	17	14	775	0	0	1
2.13	3	17	214	1	14	10	469	0	0	0
2.13	3	16	214	1	17	8	421	0	0	1
2.131	1	1	214	2	12	12	597	0	0	0
2.131	1	6	214	2	23	12	597	0	0	1
2.131	3	16	214	2	17	8	421	0	0	0
2.131	3	28	214	2	26	12	597	0	0	1
2.132	1	3	214	3	14	12	597	0	0	0
2.132	1	13	214	3	16	12	597	0	0	1
2.132	3	27	214	3	24	14	775	0	0	0
2.132	3	27	214	3	24	14	775	0	0	1
2.133	1	12	214	4	4	14	775	0	0	0
2.133	1	9	214	4	26	14	775	0	0	1
2.133	3	30	214	4	25	12	597	0	0	0
2.133	3	29	214	4	3	14	775	0	0	1
2.134	1	10	214	5	3	12	597	0	0	0
2.134	1	3	214	5	14	12	597	0	0	1
2.134	3	18	214	5	2	12	597	0	0	0
2.134	3	17	214	5	14	10	469	0	0	1
2.135	1	7	214	6	25	8	421	0	0	0
2.135	1	12	214	6	4	14	775	0	0	1
2.135	3	24	214	6	23	8	421	0	0	0
2.135	3	21	214	6	15	14	775	0	0	1
2.136	1	6	214	7	23	12	597	0	0	0
2.136	1	5	214	7	15	10	469	0	0	1
2.136	3	21	214	7	15	14	775	0	0	0
2.136	3	23	214	7	30	12	597	0	0	1
2.137	1	13	214	8	16	12	597	0	0	0
2.137	1	11	214	8	24	14	775	0	0	1
2.137	3	29	214	8	3	14	775	0	0	0
2.137	3	25	214	8	4	14	775	0	0	1
2.138	1	14	214	9	2	12	597	0	0	0
2.138	1	7	214	9	25	8	421	0	0	1
2.138	3	20	214	9	29	14	775	0	0	0
2.138	3	20	214	9	29	14	775	0	0	1
2.139	1	11	214	10	24	14	775	0	0	0
2.139	1	14	214	10	2	12	597	0	0	1
2.139	3	28	214	10	26	12	597	0	0	0
2.139	3	19	214	10	1	14	775	0	0	1
2.14	1	5	215	1	15	10	469	0	0	0
2.14	1	15	215	1	13	12	597	0	0	1
2.14	3	19	215	1	1	14	775	0	0	0
2.14	3	30	215	1	25	12	597	0	0	1
2.141	1	9	215	2	26	14	775	0	0	0
2.141	1	1	215	2	12	12	597	0	0	1
2.141	3	17	215	2	14	12	597	0	0	0
2.141	3	17	215	2	14	12	597	0	0	1
2.142	1	15	215	3	13	12	597	0	0	0
2.142	1	10	215	3	3	12	597	0	0	1
2.142	3	17	215	3	14	12	597	0	0	0
2.142	3	17	215	3	14	12	597	0	0	1
2.143	1	2	215	4	1	8	421	0	0	0
2.143	1	4	215	4	18	12	597	0	0	1
2.143	3	23	215	4	30	12	597	0	0	0
2.143	3	26	215	4	16	12	597	0	0	1
2.144	1	14	215	5	2	24	1620	0	0	0
2.144	1	2	215	5	1	8	421	0	0	1
2.144	3	18	215	5	2	26	1836	0	0	0
2.144	3	24	215	5	23	8	421	0	0	1
2.145	1	2	215	6	1	20	1191	0	0	0
2.145	1	6	215	6	23	12	597	0	0	1
2.145	3	25	215	6	4	24	1620	0	0	0
2.145	3	20	215	6	29	14	775	0	0	1
2.146	1	4	215	7	18	12	597	0	0	0
2.146	1	13	215	7	16	12	597	0	0	1
2.146	3	22	215	7	28	6	309	0	0	0
2.146	3	16	215	7	17	8	421	0	0	1
2.147	1	1	215	8	12	24	1620	0	0	0
2.147	1	9	215	8	26	14	775	0	0	1
2.147	3	22	215	8	28	20	1191	0	0	0
2.147	3	28	215	8	26	12	597	0	0	1
2.148	1	5	215	9	15	22	1383	0	0	0
2.148	1	3	215	9	14	12	597	0	0	1
2.148	3	16	215	9	17	22	1383	0	0	0
2.148	3	29	215	9	3	14	775	0	0	1
2.149	1	12	215	10	4	24	1620	0	0	0
2.149	1	12	215	10	4	14	775	0	0	1
2.149	3	29	215	10	3	22	1383	0	0	0
2.149	3	21	215	10	15	14	775	0	0	1
2.15	1	3	216	1	14	12	597	0	0	0
2.15	1	5	216	1	15	10	469	0	0	1
2.15	3	26	216	1	16	12	597	0	0	0
2.15	3	23	216	1	30	12	597	0	0	1
2.151	1	14	216	2	2	24	1620	0	0	0
2.151	1	11	216	2	24	14	775	0	0	1
2.151	3	18	216	2	2	26	1836	0	0	0
2.151	3	27	216	2	24	14	775	0	0	1
2.152	1	2	216	3	1	20	1191	0	0	0
2.152	1	7	216	3	25	8	421	0	0	1
2.152	3	25	216	3	4	24	1620	0	0	0
2.152	3	18	216	3	2	12	597	0	0	1
2.153	1	10	216	4	3	12	597	0	0	0
2.153	1	14	216	4	2	12	597	0	0	1
2.153	3	27	216	4	24	14	775	0	0	0
2.153	3	25	216	4	4	14	775	0	0	1
2.154	1	1	216	5	12	24	1620	0	0	0
2.154	1	15	216	5	13	12	597	0	0	1
2.154	3	22	216	5	28	20	1191	0	0	0
2.154	3	19	216	5	1	14	775	0	0	1
2.155	1	5	216	6	15	22	1383	0	0	0
2.155	1	1	216	6	12	12	597	0	0	1
2.155	3	16	216	6	17	22	1383	0	0	0
2.155	3	30	216	6	25	12	597	0	0	1
2.156	1	12	216	7	4	24	1620	0	0	0
2.156	1	10	216	7	3	12	597	0	0	1
2.156	3	29	216	7	3	22	1383	0	0	0
2.156	3	17	216	7	14	12	597	0	0	1
2.157	1	6	216	8	23	12	597	0	0	0
2.157	1	4	216	8	18	12	597	0	0	1
2.157	3	30	216	8	25	12	597	0	0	0
2.157	3	26	216	8	16	12	597	0	0	1
2.158	1	7	216	9	25	8	421	0	0	0
2.158	1	2	216	9	1	20	1191	0	0	1
2.158	3	24	216	9	23	8	421	0	0	0
2.158	3	18	216	9	2	26	1836	0	0	1
2.159	1	2	216	10	1	20	1191	0	0	0
2.159	1	14	216	10	2	24	1620	0	0	1
2.159	3	20	216	10	29	14	775	0	0	0
2.159	3	25	216	10	4	24	1620	0	0	1
2.16	1	13	217	1	16	12	597	0	0	0
2.16	1	6	217	1	23	12	597	0	0	1
2.16	3	17	217	1	14	12	597	0	0	0
2.16	3	24	217	1	23	8	421	0	0	1
2.161	1	11	217	2	24	14	775	0	0	0
2.161	1	13	217	2	16	12	597	0	0	1
2.161	3	22	217	2	28	20	1191	0	0	0
2.161	3	20	217	2	29	14	775	0	0	1
2.162	1	9	217	3	26	14	775	0	0	0
2.162	1	9	217	3	26	14	775	0	0	1
2.162	3	16	217	3	17	22	1383	0	0	0
2.162	3	16	217	3	17	8	421	0	0	1
2.163	1	15	217	4	13	12	597	0	0	0
2.163	1	3	217	4	14	12	597	0	0	1
2.163	3	21	217	4	15	14	775	0	0	0
2.163	3	28	217	4	26	12	597	0	0	1
2.164	1	4	217	5	18	12	597	0	0	0
2.164	1	12	217	5	4	14	775	0	0	1
2.164	3	28	217	5	26	12	597	0	0	0
2.164	3	29	217	5	3	14	775	0	0	1
2.165	1	8	217	6	17	14	775	0	0	0
2.165	1	2	217	6	1	20	1191	0	0	1
2.165	3	19	217	6	1	14	775	0	0	0
2.165	3	18	217	6	2	26	1836	0	0	1
2.166	1	3	217	7	14	12	597	0	0	0
2.166	1	14	217	7	2	24	1620	0	0	1
2.166	3	23	217	7	30	12	597	0	0	0
2.166	3	25	217	7	4	24	1620	0	0	1
2.167	1	10	217	8	3	12	597	0	0	0
2.167	1	8	217	8	17	14	775	0	0	1
2.167	3	27	217	8	24	14	775	0	0	0
2.167	3	27	217	8	24	14	775	0	0	1
2.168	1	6	217	9	23	12	597	0	0	0
2.168	1	2	217	9	1	20	1191	0	0	1
2.168	3	22	217	9	28	20	1191	0	0	0
2.168	3	19	217	9	1	22	1383	0	0	1
2.169	1	7	217	10	25	8	421	0	0	0
2.169	1	14	217	10	2	24	1620	0	0	1
2.169	3	16	217	10	17	22	1383	0	0	0
2.169	3	18	217	10	2	26	1836	0	0	1
2.17	1	13	218	1	16	12	597	0	0	0
2.17	1	5	218	1	15	10	469	0	0	1
2.17	3	26	218	1	16	12	597	0	0	0
2.17	3	21	218	1	15	14	775	0	0	1
2.171	1	11	218	2	24	14	775	0	0	0
2.171	1	11	218	2	24	14	775	0	0	1
2.171	3	30	218	2	25	12	597	0	0	0
2.171	3	23	218	2	30	12	597	0	0	1
2.172	1	9	218	3	26	14	775	0	0	0
2.172	1	2	218	3	1	20	1191	0	0	1
2.172	3	24	218	3	23	8	421	0	0	0
2.172	3	22	218	3	28	6	309	0	0	1
2.173	1	15	218	4	13	12	597	0	0	0
2.173	1	7	218	4	25	8	421	0	0	1
2.173	3	20	218	4	29	14	775	0	0	0
2.173	3	30	218	4	25	12	597	0	0	1
2.174	1	4	218	5	18	12	597	0	0	0
2.174	1	15	218	5	13	12	597	0	0	1
2.174	3	17	218	5	14	12	597	0	0	0
2.174	3	17	218	5	14	12	597	0	0	1
2.175	1	3	218	6	14	12	597	0	0	0
2.175	1	2	218	6	1	20	1191	0	0	1
2.175	3	21	218	6	15	14	775	0	0	0
2.175	3	19	218	6	1	22	1383	0	0	1
2.176	1	12	218	7	4	14	775	0	0	0
2.176	1	14	218	7	2	24	1620	0	0	1
2.176	3	28	218	7	26	12	597	0	0	0
2.176	3	18	218	7	2	26	1836	0	0	1
2.177	1	10	218	8	3	12	597	0	0	0
2.177	1	1	218	8	12	12	597	0	0	1
2.177	3	19	218	8	1	14	775	0	0	0
2.177	3	26	218	8	16	12	597	0	0	1
2.178	1	7	218	9	25	8	421	0	0	0
2.178	1	10	218	9	3	12	597	0	0	1
2.178	3	23	218	9	30	12	597	0	0	0
2.178	3	24	218	9	23	8	421	0	0	1
2.179	1	13	218	10	16	12	597	0	0	0
2.179	1	4	218	10	18	12	597	0	0	1
2.179	3	25	218	10	4	14	775	0	0	0
2.179	3	20	218	10	29	14	775	0	0	1
2.18	1	6	219	1	23	12	597	0	0	0
2.18	1	6	219	1	23	12	597	0	0	1
2.18	3	26	219	1	16	12	597	0	0	0
2.18	3	28	219	1	26	12	597	0	0	1
2.181	1	1	219	2	12	12	597	0	0	0
2.181	1	13	219	2	16	12	597	0	0	1
2.181	3	29	219	2	3	14	775	0	0	0
2.181	3	16	219	2	17	8	421	0	0	1
2.182	1	11	219	3	24	14	775	0	0	0
2.182	1	2	219	3	1	20	1191	0	0	1
2.182	3	30	219	3	25	12	597	0	0	0
2.182	3	29	219	3	3	14	775	0	0	1
2.183	1	14	219	4	2	12	597	0	0	0
2.183	1	9	219	4	26	14	775	0	0	1
2.183	3	24	219	4	23	8	421	0	0	0
2.183	3	21	219	4	15	14	775	0	0	1
2.184	1	9	219	5	26	14	775	0	0	0
2.184	1	3	219	5	14	12	597	0	0	1
2.184	3	20	219	5	29	14	775	0	0	0
2.184	3	23	219	5	30	12	597	0	0	1
2.185	1	15	219	6	13	12	597	0	0	0
2.185	1	12	219	6	4	14	775	0	0	1
2.185	3	17	219	6	14	12	597	0	0	0
2.185	3	22	219	6	28	6	309	0	0	1
2.186	1	3	219	7	14	12	597	0	0	0
2.186	1	5	219	7	15	10	469	0	0	1
2.186	3	27	219	7	24	14	775	0	0	0
2.186	3	27	219	7	24	14	775	0	0	1
2.187	1	12	219	8	4	14	775	0	0	0
2.187	1	7	219	8	25	20	1191	0	0	1
2.187	3	21	219	8	15	14	775	0	0	0
2.187	3	22	219	8	28	20	1191	0	0	1
2.188	1	5	219	9	15	10	469	0	0	0
2.188	1	1	219	9	12	24	1620	0	0	1
2.188	3	28	219	9	26	12	597	0	0	0
2.188	3	16	219	9	17	22	1383	0	0	1
2.189	1	10	219	10	3	12	597	0	0	0
2.189	1	12	219	10	4	24	1620	0	0	1
2.189	3	19	219	10	1	14	775	0	0	0
2.189	3	18	219	10	2	26	1836	0	0	1
2.19	1	2	220	1	1	8	421	0	0	0
2.19	1	11	220	1	24	14	775	0	0	1
2.19	3	23	220	1	30	12	597	0	0	0
2.19	3	30	220	1	25	12	597	0	0	1
2.191	1	7	220	2	25	8	421	0	0	0
2.191	1	15	220	2	13	12	597	0	0	1
2.191	3	25	220	2	4	14	775	0	0	0
2.191	3	17	220	2	14	12	597	0	0	1
2.192	1	4	220	3	18	12	597	0	0	0
2.192	1	10	220	3	3	12	597	0	0	1
2.192	3	18	220	3	2	12	597	0	0	0
2.192	3	26	220	3	16	12	597	0	0	1
2.193	1	6	220	4	23	12	597	0	0	0
2.193	1	4	220	4	18	12	597	0	0	1
2.193	3	26	220	4	16	12	597	0	0	0
2.193	3	24	220	4	23	8	421	0	0	1
2.194	1	13	220	5	16	12	597	0	0	0
2.194	1	7	220	5	25	20	1191	0	0	1
2.194	3	16	220	5	17	8	421	0	0	0
2.194	3	22	220	5	28	20	1191	0	0	1
2.195	1	1	220	6	12	12	597	0	0	0
2.195	1	1	220	6	12	24	1620	0	0	1
2.195	3	29	220	6	3	14	775	0	0	0
2.195	3	16	220	6	17	22	1383	0	0	1
2.196	1	11	220	7	24	14	775	0	0	0
2.196	1	12	220	7	4	24	1620	0	0	1
2.196	3	30	220	7	25	12	597	0	0	0
2.196	3	18	220	7	2	26	1836	0	0	1
2.197	1	14	220	8	2	12	597	0	0	0
2.197	1	6	220	8	23	12	597	0	0	1
2.197	3	24	220	8	23	8	421	0	0	0
2.197	3	20	220	8	29	14	775	0	0	1
2.198	1	9	220	9	26	14	775	0	0	0
2.198	1	13	220	9	16	12	597	0	0	1
2.198	3	20	220	9	29	14	775	0	0	0
2.198	3	28	220	9	26	12	597	0	0	1
2.199	1	15	220	10	13	12	597	0	0	0
2.199	1	9	220	10	26	14	775	0	0	1
2.199	3	17	220	10	14	12	597	0	0	0
2.199	3	29	220	10	3	14	775	0	0	1
2.2	1	2	221	1	1	20	1191	0	0	0
2.2	1	8	221	1	17	14	775	0	0	1
2.2	3	18	221	1	2	26	1836	0	0	0
2.2	3	19	221	1	1	14	775	0	0	1
2.201	1	8	221	2	17	14	775	0	0	0
2.201	1	7	221	2	25	20	1191	0	0	1
2.201	3	25	221	2	4	24	1620	0	0	0
2.201	3	22	221	2	28	20	1191	0	0	1
2.202	1	4	221	3	18	12	597	0	0	0
2.202	1	3	221	3	14	12	597	0	0	1
2.202	3	27	221	3	24	14	775	0	0	0
2.202	3	16	221	3	17	22	1383	0	0	1
2.203	1	3	221	4	14	12	597	0	0	0
2.203	1	5	221	4	15	10	469	0	0	1
2.203	3	21	221	4	15	14	775	0	0	0
2.203	3	27	221	4	24	14	775	0	0	1
2.204	1	12	221	5	4	14	775	0	0	0
2.204	1	11	221	5	24	14	775	0	0	1
2.204	3	28	221	5	26	12	597	0	0	0
2.204	3	25	221	5	4	14	775	0	0	1
2.205	1	5	221	6	15	10	469	0	0	0
2.205	1	4	221	6	18	24	1620	0	0	1
2.205	3	19	221	6	1	14	775	0	0	0
2.205	3	23	221	6	30	24	1620	0	0	1
2.206	1	14	221	7	2	24	1620	0	0	0
2.206	1	6	221	7	23	24	1620	0	0	1
2.206	3	29	221	7	3	22	1383	0	0	0
2.206	3	24	221	7	23	20	1191	0	0	1
2.207	1	2	221	8	1	20	1191	0	0	0
2.207	1	15	221	8	13	12	597	0	0	1
2.207	3	18	221	8	2	26	1836	0	0	0
2.207	3	21	221	8	15	14	775	0	0	1
2.208	1	10	221	9	3	12	597	0	0	0
2.208	1	10	221	9	3	12	597	0	0	1
2.208	3	25	221	9	4	24	1620	0	0	0
2.208	3	22	221	9	28	20	1191	0	0	1
2.209	1	6	221	10	23	12	597	0	0	0
2.209	1	13	221	10	16	12	597	0	0	1
2.209	3	23	221	10	30	12	597	0	0	0
2.209	3	16	221	10	17	22	1383	0	0	1
2.21	1	7	222	1	25	8	421	0	0	0
2.21	1	9	222	1	26	14	775	0	0	1
2.21	3	26	222	1	16	12	597	0	0	0
2.21	3	30	222	1	25	12	597	0	0	1
2.211	1	13	222	2	16	12	597	0	0	0
2.211	1	3	222	2	14	12	597	0	0	1
2.211	3	16	222	2	17	8	421	0	0	0
2.211	3	17	222	2	14	12	597	0	0	1
2.212	1	1	222	3	12	12	597	0	0	0
2.212	1	4	222	3	18	24	1620	0	0	1
2.212	3	30	222	3	25	12	597	0	0	0
2.212	3	23	222	3	30	24	1620	0	0	1
2.213	1	14	222	4	2	24	1620	0	0	0
2.213	1	6	222	4	23	24	1620	0	0	1
2.213	3	29	222	4	3	22	1383	0	0	0
2.213	3	24	222	4	23	20	1191	0	0	1
2.214	1	2	222	5	1	20	1191	0	0	0
2.214	1	11	222	5	24	14	775	0	0	1
2.214	3	22	222	5	28	20	1191	0	0	0
2.214	3	26	222	5	16	12	597	0	0	1
2.215	1	11	222	6	24	14	775	0	0	0
2.215	1	15	222	6	13	12	597	0	0	1
2.215	3	24	222	6	23	8	421	0	0	0
2.215	3	20	222	6	29	14	775	0	0	1
2.216	1	9	222	7	26	14	775	0	0	0
2.216	1	10	222	7	3	12	597	0	0	1
2.216	3	20	222	7	29	14	775	0	0	0
2.216	3	28	222	7	26	12	597	0	0	1
2.217	1	3	222	8	14	24	1620	0	0	0
2.217	1	13	222	8	16	12	597	0	0	1
2.217	3	16	222	8	17	22	1383	0	0	0
2.217	3	29	222	8	3	14	775	0	0	1
2.218	1	7	222	9	25	20	1191	0	0	0
2.218	1	12	222	9	4	14	775	0	0	1
2.218	3	21	222	9	15	28	2196	0	0	0
2.218	3	19	222	9	1	14	775	0	0	1
2.219	1	15	222	10	13	12	597	0	0	0
2.219	1	7	222	10	25	8	421	0	0	1
2.219	3	17	222	10	14	12	597	0	0	0
2.219	3	25	222	10	4	14	775	0	0	1
2.22	1	12	223	1	4	14	775	0	0	0
2.22	1	9	223	1	26	14	775	0	0	1
2.22	3	28	223	1	26	12	597	0	0	0
2.22	3	24	223	1	23	20	1191	0	0	1
2.221	1	5	223	2	15	10	469	0	0	0
2.221	1	5	223	2	15	10	469	0	0	1
2.221	3	22	223	2	28	20	1191	0	0	0
2.221	3	27	223	2	24	14	775	0	0	1
2.222	1	10	223	3	3	12	597	0	0	0
2.222	1	1	223	3	12	12	597	0	0	1
2.222	3	27	223	3	24	14	775	0	0	0
2.222	3	21	223	3	15	14	775	0	0	1
2.223	1	4	223	4	18	12	597	0	0	0
2.223	1	3	223	4	14	12	597	0	0	1
2.223	3	19	223	4	1	14	775	0	0	0
2.223	3	30	223	4	25	12	597	0	0	1
2.224	1	3	223	5	14	24	1620	0	0	0
2.224	1	5	223	5	15	10	469	0	0	1
2.224	3	16	223	5	17	22	1383	0	0	0
2.224	3	17	223	5	14	12	597	0	0	1
2.225	1	7	223	6	25	20	1191	0	0	0
2.225	1	11	223	6	24	14	775	0	0	1
2.225	3	21	223	6	15	28	2196	0	0	0
2.225	3	26	223	6	16	12	597	0	0	1
2.226	1	6	223	7	23	12	597	0	0	0
2.226	1	2	223	7	1	8	421	0	0	1
2.226	3	23	223	7	30	12	597	0	0	0
2.226	3	20	223	7	29	14	775	0	0	1
2.227	1	13	223	8	16	12	597	0	0	0
2.227	1	15	223	8	13	12	597	0	0	1
2.227	3	26	223	8	16	12	597	0	0	0
2.227	3	28	223	8	26	12	597	0	0	1
2.228	1	1	223	9	12	12	597	0	0	0
2.228	1	14	223	9	2	12	597	0	0	1
2.228	3	22	223	9	28	20	1191	0	0	0
2.228	3	29	223	9	3	14	775	0	0	1
2.229	1	11	223	10	24	14	775	0	0	0
2.229	1	10	223	10	3	12	597	0	0	1
2.229	3	30	223	10	25	12	597	0	0	0
2.229	3	19	223	10	1	14	775	0	0	1
2.23	1	9	224	1	26	14	775	0	0	0
2.23	1	13	224	1	16	12	597	0	0	1
2.23	3	24	224	1	23	8	421	0	0	0
2.23	3	25	224	1	4	14	775	0	0	1
2.231	1	15	224	2	13	12	597	0	0	0
2.231	1	12	224	2	4	14	775	0	0	1
2.231	3	16	224	2	17	22	1383	0	0	0
2.231	3	30	224	2	25	12	597	0	0	1
2.232	1	7	224	3	25	20	1191	0	0	0
2.232	1	7	224	3	25	8	421	0	0	1
2.232	3	21	224	3	15	28	2196	0	0	0
2.232	3	21	224	3	15	14	775	0	0	1
2.233	1	4	224	4	18	12	597	0	0	0
2.233	1	9	224	4	26	14	775	0	0	1
2.233	3	20	224	4	29	14	775	0	0	0
2.233	3	17	224	4	14	12	597	0	0	1
2.234	1	5	224	5	15	10	469	0	0	0
2.234	1	1	224	5	12	12	597	0	0	1
2.234	3	17	224	5	14	12	597	0	0	0
2.234	3	26	224	5	16	12	597	0	0	1
2.235	1	8	224	6	17	14	775	0	0	0
2.235	1	8	224	6	17	14	775	0	0	1
2.235	3	22	224	6	28	20	1191	0	0	0
2.235	3	23	224	6	30	12	597	0	0	1
2.236	1	12	224	7	4	14	775	0	0	0
2.236	1	3	224	7	14	12	597	0	0	1
2.236	3	28	224	7	26	12	597	0	0	0
2.236	3	16	224	7	17	8	421	0	0	1
2.237	1	10	224	8	3	12	597	0	0	0
2.237	1	4	224	8	18	12	597	0	0	1
2.237	3	27	224	8	24	14	775	0	0	0
2.237	3	27	224	8	24	14	775	0	0	1
2.238	1	6	224	9	23	12	597	0	0	0
2.238	1	11	224	9	24	14	775	0	0	1
2.238	3	16	224	9	17	22	1383	0	0	0
2.238	3	20	224	9	29	14	775	0	0	1
2.239	1	13	224	10	16	12	597	0	0	0
2.239	1	6	224	10	23	12	597	0	0	1
2.239	3	25	224	10	4	14	775	0	0	0
2.239	3	28	224	10	26	12	597	0	0	1
2.24	1	1	225	1	12	12	597	0	0	0
2.24	1	5	225	1	15	10	469	0	0	1
2.24	3	19	225	1	1	14	775	0	0	0
2.24	3	29	225	1	3	14	775	0	0	1
2.241	1	11	225	2	24	14	775	0	0	0
2.241	1	2	225	2	1	8	421	0	0	1
2.241	3	23	225	2	30	12	597	0	0	0
2.241	3	19	225	2	1	14	775	0	0	1
2.242	1	2	225	3	1	20	1191	0	0	0
2.242	1	15	225	3	13	12	597	0	0	1
2.242	3	18	225	3	2	26	1836	0	0	0
2.242	3	21	225	3	15	14	775	0	0	1
2.243	1	14	225	4	2	24	1620	0	0	0
2.243	1	14	225	4	2	12	597	0	0	1
2.243	3	25	225	4	4	24	1620	0	0	0
2.243	3	25	225	4	4	14	775	0	0	1
2.244	1	9	225	5	26	14	775	0	0	0
2.244	1	10	225	5	3	12	597	0	0	1
2.244	3	29	225	5	3	14	775	0	0	0
2.244	3	24	225	5	23	8	421	0	0	1
2.245	1	15	225	6	13	12	597	0	0	0
2.245	1	13	225	6	16	12	597	0	0	1
2.245	3	26	225	6	16	12	597	0	0	0
2.245	3	22	225	6	28	6	309	0	0	1
2.246	1	4	225	7	18	12	597	0	0	0
2.246	1	12	225	7	4	14	775	0	0	1
2.246	3	30	225	7	25	12	597	0	0	0
2.246	3	17	225	7	14	12	597	0	0	1
2.247	1	5	225	8	15	10	469	0	0	0
2.247	1	7	225	8	25	20	1191	0	0	1
2.247	3	24	225	8	23	8	421	0	0	0
2.247	3	22	225	8	28	20	1191	0	0	1
2.248	1	12	225	9	4	14	775	0	0	0
2.248	1	1	225	9	12	24	1620	0	0	1
2.248	3	20	225	9	29	14	775	0	0	0
2.248	3	16	225	9	17	22	1383	0	0	1
2.249	1	2	225	10	1	20	1191	0	0	0
2.249	1	9	225	10	26	14	775	0	0	1
2.249	3	18	225	10	2	26	1836	0	0	0
2.249	3	30	225	10	25	12	597	0	0	1
2.25	1	14	226	1	2	24	1620	0	0	0
2.25	1	3	226	1	14	12	597	0	0	1
2.25	3	25	226	1	4	24	1620	0	0	0
2.25	3	26	226	1	16	12	597	0	0	1
2.251	1	10	226	2	3	12	597	0	0	0
2.251	1	4	226	2	18	12	597	0	0	1
2.251	3	17	226	2	14	12	597	0	0	0
2.251	3	23	226	2	30	12	597	0	0	1
2.252	1	6	226	3	23	12	597	0	0	0
2.252	1	11	226	3	24	14	775	0	0	1
2.252	3	28	226	3	26	12	597	0	0	0
2.252	3	20	226	3	29	14	775	0	0	1
2.253	1	13	226	4	16	12	597	0	0	0
2.253	1	6	226	4	23	12	597	0	0	1
2.253	3	19	226	4	1	14	775	0	0	0
2.253	3	28	226	4	26	12	597	0	0	1
2.254	1	2	226	5	1	20	1191	0	0	0
2.254	1	7	226	5	25	20	1191	0	0	1
2.254	3	18	226	5	2	26	1836	0	0	0
2.254	3	22	226	5	28	20	1191	0	0	1
2.255	1	14	226	6	2	24	1620	0	0	0
2.255	1	1	226	6	12	24	1620	0	0	1
2.255	3	29	226	6	3	22	1383	0	0	0
2.255	3	16	226	6	17	22	1383	0	0	1
2.256	1	2	226	7	1	20	1191	0	0	0
2.256	1	5	226	7	15	10	469	0	0	1
2.256	3	27	226	7	24	14	775	0	0	0
2.256	3	27	226	7	24	14	775	0	0	1
2.257	1	3	226	8	14	12	597	0	0	0
2.257	1	2	226	8	1	8	421	0	0	1
2.257	3	23	226	8	30	12	597	0	0	0
2.257	3	29	226	8	3	14	775	0	0	1
2.258	1	1	226	9	12	12	597	0	0	0
2.258	1	15	226	9	13	12	597	0	0	1
2.258	3	26	226	9	16	12	597	0	0	0
2.258	3	19	226	9	1	14	775	0	0	1
2.259	1	11	226	10	24	14	775	0	0	0
2.259	1	14	226	10	2	12	597	0	0	1
2.259	3	21	226	10	15	14	775	0	0	0
2.259	3	25	226	10	4	14	775	0	0	1
2.26	1	9	227	1	26	14	775	0	0	0
2.26	1	10	227	1	3	12	597	0	0	1
2.26	3	30	227	1	25	12	597	0	0	0
2.26	3	21	227	1	15	14	775	0	0	1
2.261	1	2	227	2	1	20	1191	0	0	0
2.261	1	7	227	2	25	20	1191	0	0	1
2.261	3	18	227	2	2	26	1836	0	0	0
2.261	3	22	227	2	28	20	1191	0	0	1
2.262	1	14	227	3	2	24	1620	0	0	0
2.262	1	5	227	3	15	22	1383	0	0	1
2.262	3	29	227	3	3	22	1383	0	0	0
2.262	3	16	227	3	17	22	1383	0	0	1
2.263	1	15	227	4	13	12	597	0	0	0
2.263	1	13	227	4	16	12	597	0	0	1
2.263	3	24	227	4	23	8	421	0	0	0
2.263	3	24	227	4	23	8	421	0	0	1
2.264	1	7	227	5	25	8	421	0	0	0
2.264	1	12	227	5	4	14	775	0	0	1
2.264	3	22	227	5	28	6	309	0	0	0
2.264	3	30	227	5	25	12	597	0	0	1
2.265	1	4	227	6	18	12	597	0	0	0
2.265	1	9	227	6	26	14	775	0	0	1
2.265	3	20	227	6	29	14	775	0	0	0
2.265	3	17	227	6	14	12	597	0	0	1
2.266	1	5	227	7	15	10	469	0	0	0
2.266	1	3	227	7	14	12	597	0	0	1
2.266	3	17	227	7	14	12	597	0	0	0
2.266	3	26	227	7	16	12	597	0	0	1
2.267	1	12	227	8	4	14	775	0	0	0
2.267	1	4	227	8	18	12	597	0	0	1
2.267	3	28	227	8	26	12	597	0	0	0
2.267	3	23	227	8	30	12	597	0	0	1
2.268	1	2	227	9	1	20	1191	0	0	0
2.268	1	2	227	9	1	20	1191	0	0	1
2.268	3	19	227	9	1	14	775	0	0	0
2.268	3	22	227	9	28	20	1191	0	0	1
2.269	1	10	227	10	3	12	597	0	0	0
2.269	1	5	227	10	15	22	1383	0	0	1
2.269	3	23	227	10	30	12	597	0	0	0
2.269	3	16	227	10	17	22	1383	0	0	1
2.27	1	8	228	1	17	14	775	0	0	0
2.27	1	8	228	1	17	14	775	0	0	1
2.27	3	16	228	1	17	8	421	0	0	0
2.27	3	18	228	1	2	12	597	0	0	1
2.271	1	6	228	2	23	12	597	0	0	0
2.271	1	11	228	2	24	14	775	0	0	1
2.271	3	26	228	2	16	12	597	0	0	0
2.271	3	20	228	2	29	14	775	0	0	1
